Step,Action,Node,StackState,VisitedSet
334,Push,69,"[69, 92, 42, 47, 48, 56, 71, 84, 83, 72, 78, 82, 38, 56, 85, 45, 52, 59, 74, 43, 58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 12, 28, 54, 60, 86, 41, 82, 90, 91, 72, 97, 99, 16, 30, 47, 54, 55, 97, 30, 35, 92, 34, 57, 36, 42, 66, 71, 77, 94, 30, 35, 56, 57, 87, 39, 45, 60, 61, 73, 22, 36, 47, 78, 96, 48, 59, 60, 61, 90, 35, 83, 54, 57, 76, 82, 90, 22, 86, 89, 92, 93, 99, 67, 81, 83, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79, 26, 28, 41, 99, 29, 32, 40, 94, 57, 59, 76, 57, 58, 76, 94, 21, 34, 64, 96, 20, 9, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 40, 58, 86, 17, 64, 66, 20, 44, 70, 72, 3, 41, 64, 78, 46, 48, 53, 90, 95, 87, 27, 44, 56, 63, 81, 88, 93, 26, 61, 23, 48, 51, 65, 27, 77, 80, 81, 46, 82, 97, 1, 84, 89, 33, 40, 87, 14, 24, 27, 44, 49, 62, 70, 91, 58, 73, 29, 59, 90, 27, 87, 97, 39, 40, 41, 57, 67, 24, 13, 16, 23, 47, 75, 82, 32, 42, 44, 89, 9, 64, 66, 84, 89, 93, 94, 39, 55, 63, 67, 78, 82, 94, 35, 39, 66, 93, 36, 48, 55, 87]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 29, 31, 32, 33, 98, 36, 37, 41, 50, 53]"
335,Push,66,"[66, 69, 92, 42, 47, 48, 56, 71, 84, 83, 72, 78, 82, 38, 56, 85, 45, 52, 59, 74, 43, 58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 12, 28, 54, 60, 86, 41, 82, 90, 91, 72, 97, 99, 16, 30, 47, 54, 55, 97, 30, 35, 92, 34, 57, 36, 42, 66, 71, 77, 94, 30, 35, 56, 57, 87, 39, 45, 60, 61, 73, 22, 36, 47, 78, 96, 48, 59, 60, 61, 90, 35, 83, 54, 57, 76, 82, 90, 22, 86, 89, 92, 93, 99, 67, 81, 83, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79, 26, 28, 41, 99, 29, 32, 40, 94, 57, 59, 76, 57, 58, 76, 94, 21, 34, 64, 96, 20, 9, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 40, 58, 86, 17, 64, 66, 20, 44, 70, 72, 3, 41, 64, 78, 46, 48, 53, 90, 95, 87, 27, 44, 56, 63, 81, 88, 93, 26, 61, 23, 48, 51, 65, 27, 77, 80, 81, 46, 82, 97, 1, 84, 89, 33, 40, 87, 14, 24, 27, 44, 49, 62, 70, 91, 58, 73, 29, 59, 90, 27, 87, 97, 39, 40, 41, 57, 67, 24, 13, 16, 23, 47, 75, 82, 32, 42, 44, 89, 9, 64, 66, 84, 89, 93, 94, 39, 55, 63, 67, 78, 82, 94, 35, 39, 66, 93, 36, 48, 55, 87]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 29, 31, 32, 33, 98, 36, 37, 41, 50, 53]"
336,Push,58,"[58, 66, 69, 92, 42, 47, 48, 56, 71, 84, 83, 72, 78, 82, 38, 56, 85, 45, 52, 59, 74, 43, 58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 12, 28, 54, 60, 86, 41, 82, 90, 91, 72, 97, 99, 16, 30, 47, 54, 55, 97, 30, 35, 92, 34, 57, 36, 42, 66, 71, 77, 94, 30, 35, 56, 57, 87, 39, 45, 60, 61, 73, 22, 36, 47, 78, 96, 48, 59, 60, 61, 90, 35, 83, 54, 57, 76, 82, 90, 22, 86, 89, 92, 93, 99, 67, 81, 83, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79, 26, 28, 41, 99, 29, 32, 40, 94, 57, 59, 76, 57, 58, 76, 94, 21, 34, 64, 96, 20, 9, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 40, 58, 86, 17, 64, 66, 20, 44, 70, 72, 3, 41, 64, 78, 46, 48, 53, 90, 95, 87, 27, 44, 56, 63, 81, 88, 93, 26, 61, 23, 48, 51, 65, 27, 77, 80, 81, 46, 82, 97, 1, 84, 89, 33, 40, 87, 14, 24, 27, 44, 49, 62, 70, 91, 58, 73, 29, 59, 90, 27, 87, 97, 39, 40, 41, 57, 67, 24, 13, 16, 23, 47, 75, 82, 32, 42, 44, 89, 9, 64, 66, 84, 89, 93, 94, 39, 55, 63, 67, 78, 82, 94, 35, 39, 66, 93, 36, 48, 55, 87]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 29, 31, 32, 33, 98, 36, 37, 41, 50, 53]"
337,Push,55,"[55, 58, 66, 69, 92, 42, 47, 48, 56, 71, 84, 83, 72, 78, 82, 38, 56, 85, 45, 52, 59, 74, 43, 58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 12, 28, 54, 60, 86, 41, 82, 90, 91, 72, 97, 99, 16, 30, 47, 54, 55, 97, 30, 35, 92, 34, 57, 36, 42, 66, 71, 77, 94, 30, 35, 56, 57, 87, 39, 45, 60, 61, 73, 22, 36, 47, 78, 96, 48, 59, 60, 61, 90, 35, 83, 54, 57, 76, 82, 90, 22, 86, 89, 92, 93, 99, 67, 81, 83, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79, 26, 28, 41, 99, 29, 32, 40, 94, 57, 59, 76, 57, 58, 76, 94, 21, 34, 64, 96, 20, 9, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 40, 58, 86, 17, 64, 66, 20, 44, 70, 72, 3, 41, 64, 78, 46, 48, 53, 90, 95, 87, 27, 44, 56, 63, 81, 88, 93, 26, 61, 23, 48, 51, 65, 27, 77, 80, 81, 46, 82, 97, 1, 84, 89, 33, 40, 87, 14, 24, 27, 44, 49, 62, 70, 91, 58, 73, 29, 59, 90, 27, 87, 97, 39, 40, 41, 57, 67, 24, 13, 16, 23, 47, 75, 82, 32, 42, 44, 89, 9, 64, 66, 84, 89, 93, 94, 39, 55, 63, 67, 78, 82, 94, 35, 39, 66, 93, 36, 48, 55, 87]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 29, 31, 32, 33, 98, 36, 37, 41, 50, 53]"
338,Push,48,"[48, 55, 58, 66, 69, 92, 42, 47, 48, 56, 71, 84, 83, 72, 78, 82, 38, 56, 85, 45, 52, 59, 74, 43, 58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 12, 28, 54, 60, 86, 41, 82, 90, 91, 72, 97, 99, 16, 30, 47, 54, 55, 97, 30, 35, 92, 34, 57, 36, 42, 66, 71, 77, 94, 30, 35, 56, 57, 87, 39, 45, 60, 61, 73, 22, 36, 47, 78, 96, 48, 59, 60, 61, 90, 35, 83, 54, 57, 76, 82, 90, 22, 86, 89, 92, 93, 99, 67, 81, 83, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79, 26, 28, 41, 99, 29, 32, 40, 94, 57, 59, 76, 57, 58, 76, 94, 21, 34, 64, 96, 20, 9, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 40, 58, 86, 17, 64, 66, 20, 44, 70, 72, 3, 41, 64, 78, 46, 48, 53, 90, 95, 87, 27, 44, 56, 63, 81, 88, 93, 26, 61, 23, 48, 51, 65, 27, 77, 80, 81, 46, 82, 97, 1, 84, 89, 33, 40, 87, 14, 24, 27, 44, 49, 62, 70, 91, 58, 73, 29, 59, 90, 27, 87, 97, 39, 40, 41, 57, 67, 24, 13, 16, 23, 47, 75, 82, 32, 42, 44, 89, 9, 64, 66, 84, 89, 93, 94, 39, 55, 63, 67, 78, 82, 94, 35, 39, 66, 93, 36, 48, 55, 87]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 29, 31, 32, 33, 98, 36, 37, 41, 50, 53]"
339,Visit,48,"[55, 58, 66, 69, 92, 42, 47, 48, 56, 71, 84, 83, 72, 78, 82, 38, 56, 85, 45, 52, 59, 74, 43, 58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 12, 28, 54, 60, 86, 41, 82, 90, 91, 72, 97, 99, 16, 30, 47, 54, 55, 97, 30, 35, 92, 34, 57, 36, 42, 66, 71, 77, 94, 30, 35, 56, 57, 87, 39, 45, 60, 61, 73, 22, 36, 47, 78, 96, 48, 59, 60, 61, 90, 35, 83, 54, 57, 76, 82, 90, 22, 86, 89, 92, 93, 99, 67, 81, 83, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79, 26, 28, 41, 99, 29, 32, 40, 94, 57, 59, 76, 57, 58, 76, 94, 21, 34, 64, 96, 20, 9, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 40, 58, 86, 17, 64, 66, 20, 44, 70, 72, 3, 41, 64, 78, 46, 48, 53, 90, 95, 87, 27, 44, 56, 63, 81, 88, 93, 26, 61, 23, 48, 51, 65, 27, 77, 80, 81, 46, 82, 97, 1, 84, 89, 33, 40, 87, 14, 24, 27, 44, 49, 62, 70, 91, 58, 73, 29, 59, 90, 27, 87, 97, 39, 40, 41, 57, 67, 24, 13, 16, 23, 47, 75, 82, 32, 42, 44, 89, 9, 64, 66, 84, 89, 93, 94, 39, 55, 63, 67, 78, 82, 94, 35, 39, 66, 93, 36, 48, 55, 87]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 29, 31, 32, 33, 98, 36, 37, 41, 48, 50, 53]"
340,Push,59,"[59, 55, 58, 66, 69, 92, 42, 47, 48, 56, 71, 84, 83, 72, 78, 82, 38, 56, 85, 45, 52, 59, 74, 43, 58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 12, 28, 54, 60, 86, 41, 82, 90, 91, 72, 97, 99, 16, 30, 47, 54, 55, 97, 30, 35, 92, 34, 57, 36, 42, 66, 71, 77, 94, 30, 35, 56, 57, 87, 39, 45, 60, 61, 73, 22, 36, 47, 78, 96, 48, 59, 60, 61, 90, 35, 83, 54, 57, 76, 82, 90, 22, 86, 89, 92, 93, 99, 67, 81, 83, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79, 26, 28, 41, 99, 29, 32, 40, 94, 57, 59, 76, 57, 58, 76, 94, 21, 34, 64, 96, 20, 9, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 40, 58, 86, 17, 64, 66, 20, 44, 70, 72, 3, 41, 64, 78, 46, 48, 53, 90, 95, 87, 27, 44, 56, 63, 81, 88, 93, 26, 61, 23, 48, 51, 65, 27, 77, 80, 81, 46, 82, 97, 1, 84, 89, 33, 40, 87, 14, 24, 27, 44, 49, 62, 70, 91, 58, 73, 29, 59, 90, 27, 87, 97, 39, 40, 41, 57, 67, 24, 13, 16, 23, 47, 75, 82, 32, 42, 44, 89, 9, 64, 66, 84, 89, 93, 94, 39, 55, 63, 67, 78, 82, 94, 35, 39, 66, 93, 36, 48, 55, 87]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 29, 31, 32, 33, 98, 36, 37, 41, 48, 50, 53]"
341,Push,91,"[91, 59, 55, 58, 66, 69, 92, 42, 47, 48, 56, 71, 84, 83, 72, 78, 82, 38, 56, 85, 45, 52, 59, 74, 43, 58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 12, 28, 54, 60, 86, 41, 82, 90, 91, 72, 97, 99, 16, 30, 47, 54, 55, 97, 30, 35, 92, 34, 57, 36, 42, 66, 71, 77, 94, 30, 35, 56, 57, 87, 39, 45, 60, 61, 73, 22, 36, 47, 78, 96, 48, 59, 60, 61, 90, 35, 83, 54, 57, 76, 82, 90, 22, 86, 89, 92, 93, 99, 67, 81, 83, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79, 26, 28, 41, 99, 29, 32, 40, 94, 57, 59, 76, 57, 58, 76, 94, 21, 34, 64, 96, 20, 9, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 40, 58, 86, 17, 64, 66, 20, 44, 70, 72, 3, 41, 64, 78, 46, 48, 53, 90, 95, 87, 27, 44, 56, 63, 81, 88, 93, 26, 61, 23, 48, 51, 65, 27, 77, 80, 81, 46, 82, 97, 1, 84, 89, 33, 40, 87, 14, 24, 27, 44, 49, 62, 70, 91, 58, 73, 29, 59, 90, 27, 87, 97, 39, 40, 41, 57, 67, 24, 13, 16, 23, 47, 75, 82, 32, 42, 44, 89, 9, 64, 66, 84, 89, 93, 94, 39, 55, 63, 67, 78, 82, 94, 35, 39, 66, 93, 36, 48, 55, 87]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 29, 31, 32, 33, 98, 36, 37, 41, 48, 50, 53]"
342,Push,84,"[84, 91, 59, 55, 58, 66, 69, 92, 42, 47, 48, 56, 71, 84, 83, 72, 78, 82, 38, 56, 85, 45, 52, 59, 74, 43, 58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 12, 28, 54, 60, 86, 41, 82, 90, 91, 72, 97, 99, 16, 30, 47, 54, 55, 97, 30, 35, 92, 34, 57, 36, 42, 66, 71, 77, 94, 30, 35, 56, 57, 87, 39, 45, 60, 61, 73, 22, 36, 47, 78, 96, 48, 59, 60, 61, 90, 35, 83, 54, 57, 76, 82, 90, 22, 86, 89, 92, 93, 99, 67, 81, 83, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79, 26, 28, 41, 99, 29, 32, 40, 94, 57, 59, 76, 57, 58, 76, 94, 21, 34, 64, 96, 20, 9, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 40, 58, 86, 17, 64, 66, 20, 44, 70, 72, 3, 41, 64, 78, 46, 48, 53, 90, 95, 87, 27, 44, 56, 63, 81, 88, 93, 26, 61, 23, 48, 51, 65, 27, 77, 80, 81, 46, 82, 97, 1, 84, 89, 33, 40, 87, 14, 24, 27, 44, 49, 62, 70, 91, 58, 73, 29, 59, 90, 27, 87, 97, 39, 40, 41, 57, 67, 24, 13, 16, 23, 47, 75, 82, 32, 42, 44, 89, 9, 64, 66, 84, 89, 93, 94, 39, 55, 63, 67, 78, 82, 94, 35, 39, 66, 93, 36, 48, 55, 87]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 29, 31, 32, 33, 98, 36, 37, 41, 48, 50, 53]"
343,Push,66,"[66, 84, 91, 59, 55, 58, 66, 69, 92, 42, 47, 48, 56, 71, 84, 83, 72, 78, 82, 38, 56, 85, 45, 52, 59, 74, 43, 58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 12, 28, 54, 60, 86, 41, 82, 90, 91, 72, 97, 99, 16, 30, 47, 54, 55, 97, 30, 35, 92, 34, 57, 36, 42, 66, 71, 77, 94, 30, 35, 56, 57, 87, 39, 45, 60, 61, 73, 22, 36, 47, 78, 96, 48, 59, 60, 61, 90, 35, 83, 54, 57, 76, 82, 90, 22, 86, 89, 92, 93, 99, 67, 81, 83, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79, 26, 28, 41, 99, 29, 32, 40, 94, 57, 59, 76, 57, 58, 76, 94, 21, 34, 64, 96, 20, 9, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 40, 58, 86, 17, 64, 66, 20, 44, 70, 72, 3, 41, 64, 78, 46, 48, 53, 90, 95, 87, 27, 44, 56, 63, 81, 88, 93, 26, 61, 23, 48, 51, 65, 27, 77, 80, 81, 46, 82, 97, 1, 84, 89, 33, 40, 87, 14, 24, 27, 44, 49, 62, 70, 91, 58, 73, 29, 59, 90, 27, 87, 97, 39, 40, 41, 57, 67, 24, 13, 16, 23, 47, 75, 82, 32, 42, 44, 89, 9, 64, 66, 84, 89, 93, 94, 39, 55, 63, 67, 78, 82, 94, 35, 39, 66, 93, 36, 48, 55, 87]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 29, 31, 32, 33, 98, 36, 37, 41, 48, 50, 53]"
344,Push,44,"[44, 66, 84, 91, 59, 55, 58, 66, 69, 92, 42, 47, 48, 56, 71, 84, 83, 72, 78, 82, 38, 56, 85, 45, 52, 59, 74, 43, 58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 12, 28, 54, 60, 86, 41, 82, 90, 91, 72, 97, 99, 16, 30, 47, 54, 55, 97, 30, 35, 92, 34, 57, 36, 42, 66, 71, 77, 94, 30, 35, 56, 57, 87, 39, 45, 60, 61, 73, 22, 36, 47, 78, 96, 48, 59, 60, 61, 90, 35, 83, 54, 57, 76, 82, 90, 22, 86, 89, 92, 93, 99, 67, 81, 83, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79, 26, 28, 41, 99, 29, 32, 40, 94, 57, 59, 76, 57, 58, 76, 94, 21, 34, 64, 96, 20, 9, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 40, 58, 86, 17, 64, 66, 20, 44, 70, 72, 3, 41, 64, 78, 46, 48, 53, 90, 95, 87, 27, 44, 56, 63, 81, 88, 93, 26, 61, 23, 48, 51, 65, 27, 77, 80, 81, 46, 82, 97, 1, 84, 89, 33, 40, 87, 14, 24, 27, 44, 49, 62, 70, 91, 58, 73, 29, 59, 90, 27, 87, 97, 39, 40, 41, 57, 67, 24, 13, 16, 23, 47, 75, 82, 32, 42, 44, 89, 9, 64, 66, 84, 89, 93, 94, 39, 55, 63, 67, 78, 82, 94, 35, 39, 66, 93, 36, 48, 55, 87]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 29, 31, 32, 33, 98, 36, 37, 41, 48, 50, 53]"
345,Push,16,"[16, 44, 66, 84, 91, 59, 55, 58, 66, 69, 92, 42, 47, 48, 56, 71, 84, 83, 72, 78, 82, 38, 56, 85, 45, 52, 59, 74, 43, 58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 12, 28, 54, 60, 86, 41, 82, 90, 91, 72, 97, 99, 16, 30, 47, 54, 55, 97, 30, 35, 92, 34, 57, 36, 42, 66, 71, 77, 94, 30, 35, 56, 57, 87, 39, 45, 60, 61, 73, 22, 36, 47, 78, 96, 48, 59, 60, 61, 90, 35, 83, 54, 57, 76, 82, 90, 22, 86, 89, 92, 93, 99, 67, 81, 83, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79, 26, 28, 41, 99, 29, 32, 40, 94, 57, 59, 76, 57, 58, 76, 94, 21, 34, 64, 96, 20, 9, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 40, 58, 86, 17, 64, 66, 20, 44, 70, 72, 3, 41, 64, 78, 46, 48, 53, 90, 95, 87, 27, 44, 56, 63, 81, 88, 93, 26, 61, 23, 48, 51, 65, 27, 77, 80, 81, 46, 82, 97, 1, 84, 89, 33, 40, 87, 14, 24, 27, 44, 49, 62, 70, 91, 58, 73, 29, 59, 90, 27, 87, 97, 39, 40, 41, 57, 67, 24, 13, 16, 23, 47, 75, 82, 32, 42, 44, 89, 9, 64, 66, 84, 89, 93, 94, 39, 55, 63, 67, 78, 82, 94, 35, 39, 66, 93, 36, 48, 55, 87]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 29, 31, 32, 33, 98, 36, 37, 41, 48, 50, 53]"
346,Push,39,"[39, 16, 44, 66, 84, 91, 59, 55, 58, 66, 69, 92, 42, 47, 48, 56, 71, 84, 83, 72, 78, 82, 38, 56, 85, 45, 52, 59, 74, 43, 58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 12, 28, 54, 60, 86, 41, 82, 90, 91, 72, 97, 99, 16, 30, 47, 54, 55, 97, 30, 35, 92, 34, 57, 36, 42, 66, 71, 77, 94, 30, 35, 56, 57, 87, 39, 45, 60, 61, 73, 22, 36, 47, 78, 96, 48, 59, 60, 61, 90, 35, 83, 54, 57, 76, 82, 90, 22, 86, 89, 92, 93, 99, 67, 81, 83, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79, 26, 28, 41, 99, 29, 32, 40, 94, 57, 59, 76, 57, 58, 76, 94, 21, 34, 64, 96, 20, 9, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 40, 58, 86, 17, 64, 66, 20, 44, 70, 72, 3, 41, 64, 78, 46, 48, 53, 90, 95, 87, 27, 44, 56, 63, 81, 88, 93, 26, 61, 23, 48, 51, 65, 27, 77, 80, 81, 46, 82, 97, 1, 84, 89, 33, 40, 87, 14, 24, 27, 44, 49, 62, 70, 91, 58, 73, 29, 59, 90, 27, 87, 97, 39, 40, 41, 57, 67, 24, 13, 16, 23, 47, 75, 82, 32, 42, 44, 89, 9, 64, 66, 84, 89, 93, 94, 39, 55, 63, 67, 78, 82, 94, 35, 39, 66, 93, 36, 48, 55, 87]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 29, 31, 32, 33, 98, 36, 37, 41, 48, 50, 53]"
347,Visit,39,"[16, 44, 66, 84, 91, 59, 55, 58, 66, 69, 92, 42, 47, 48, 56, 71, 84, 83, 72, 78, 82, 38, 56, 85, 45, 52, 59, 74, 43, 58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 12, 28, 54, 60, 86, 41, 82, 90, 91, 72, 97, 99, 16, 30, 47, 54, 55, 97, 30, 35, 92, 34, 57, 36, 42, 66, 71, 77, 94, 30, 35, 56, 57, 87, 39, 45, 60, 61, 73, 22, 36, 47, 78, 96, 48, 59, 60, 61, 90, 35, 83, 54, 57, 76, 82, 90, 22, 86, 89, 92, 93, 99, 67, 81, 83, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79, 26, 28, 41, 99, 29, 32, 40, 94, 57, 59, 76, 57, 58, 76, 94, 21, 34, 64, 96, 20, 9, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 40, 58, 86, 17, 64, 66, 20, 44, 70, 72, 3, 41, 64, 78, 46, 48, 53, 90, 95, 87, 27, 44, 56, 63, 81, 88, 93, 26, 61, 23, 48, 51, 65, 27, 77, 80, 81, 46, 82, 97, 1, 84, 89, 33, 40, 87, 14, 24, 27, 44, 49, 62, 70, 91, 58, 73, 29, 59, 90, 27, 87, 97, 39, 40, 41, 57, 67, 24, 13, 16, 23, 47, 75, 82, 32, 42, 44, 89, 9, 64, 66, 84, 89, 93, 94, 39, 55, 63, 67, 78, 82, 94, 35, 39, 66, 93, 36, 48, 55, 87]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 29, 31, 32, 33, 98, 36, 37, 39, 41, 48, 50, 53]"
348,Push,75,"[75, 16, 44, 66, 84, 91, 59, 55, 58, 66, 69, 92, 42, 47, 48, 56, 71, 84, 83, 72, 78, 82, 38, 56, 85, 45, 52, 59, 74, 43, 58, 59, 77, 79, 40, 92, 94, 40, 45, 63, 95, 57, 77, 92, 96, 55, 72, 58, 81, 82, 51, 53, 67, 72, 81, 71, 32, 64, 80, 81, 12, 22, 73, 75, 80, 85, 95, 12, 28, 54, 60, 86, 41, 82, 90, 91, 72, 97, 99, 16, 30, 47, 54, 55, 97, 30, 35, 92, 34, 57, 36, 42, 66, 71, 77, 94, 30, 35, 56, 57, 87, 39, 45, 60, 61, 73, 22, 36, 47, 78, 96, 48, 59, 60, 61, 90, 35, 83, 54, 57, 76, 82, 90, 22, 86, 89, 92, 93, 99, 67, 81, 83, 27, 36, 48, 61, 73, 79, 51, 53, 74, 79, 26, 28, 41, 99, 29, 32, 40, 94, 57, 59, 76, 57, 58, 76, 94, 21, 34, 64, 96, 20, 9, 54, 63, 73, 86, 95, 96, 29, 51, 54, 72, 40, 58, 86, 17, 64, 66, 20, 44, 70, 72, 3, 41, 64, 78, 46, 48, 53, 90, 95, 87, 27, 44, 56, 63, 81, 88, 93, 26, 61, 23, 48, 51, 65, 27, 77, 80, 81, 46, 82, 97, 1, 84, 89, 33, 40, 87, 14, 24, 27, 44, 49, 62, 70, 91, 58, 73, 29, 59, 90, 27, 87, 97, 39, 40, 41, 57, 67, 24, 13, 16, 23, 47, 75, 82, 32, 42, 44, 89, 9, 64, 66, 84, 89, 93, 94, 39, 55, 63, 67, 78, 82, 94, 35, 39, 66, 93, 36, 48, 55, 87]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 29, 31, 32, 33, 98, 36, 37, 39, 41, 48, 50, 53]"
